record_id,lead,disease_class,label_quality,qrs_end_flag,pred_qrs_onset,true_qrs_onset,err_qrs_onset,pred_qrs_offset,true_qrs_offset,err_qrs_offset,pred_t_onset,true_t_onset,err_t_onset,pred_t_peak,true_t_peak,err_t_peak,pred_t_offset,true_t_offset,err_t_offset,bioerr_qrs_duration,bioerr_qt_interval,bioerr_t_duration,bioerr_t_peak_to_end
InferiorInfarction_004,aVR,InferiorInfarction,reviewed,True,4.0,3.0,1.0,118.0,96.0,22.0,282.0,101.0,181.0,352.0,351.0,1.0,552.0,557.0,-5.0,21.0,-6.0,-186.0,-6.0
InferiorInfarction_004,aVL,InferiorInfarction,reviewed,True,10.0,3.0,7.0,104.0,96.0,8.0,204.0,100.0,104.0,280.0,280.0,0.0,342.0,553.0,-211.0,1.0,-218.0,-315.0,-211.0
InferiorInfarction_004,aVF,InferiorInfarction,reviewed,True,10.0,3.0,7.0,110.0,96.0,14.0,198.0,131.0,67.0,352.0,352.0,0.0,496.0,506.0,-10.0,7.0,-17.0,-77.0,-10.0
InferiorInfarction_004,V1,InferiorInfarction,reviewed,True,0.0,3.0,-3.0,106.0,96.0,10.0,196.0,99.0,97.0,284.0,283.0,1.0,454.0,535.0,-81.0,13.0,-78.0,-178.0,-82.0
InferiorInfarction_004,V2,InferiorInfarction,reviewed,True,10.0,3.0,7.0,106.0,96.0,10.0,192.0,99.0,93.0,280.0,280.0,0.0,482.0,525.0,-43.0,3.0,-50.0,-136.0,-43.0
InferiorInfarction_004,V3,InferiorInfarction,reviewed,True,4.0,3.0,1.0,106.0,96.0,10.0,194.0,99.0,95.0,276.0,277.0,-1.0,490.0,549.0,-59.0,9.0,-60.0,-154.0,-58.0
InferiorInfarction_004,V4,InferiorInfarction,reviewed,True,4.0,3.0,1.0,104.0,96.0,8.0,206.0,99.0,107.0,288.0,288.0,0.0,468.0,531.0,-63.0,7.0,-64.0,-170.0,-63.0
InferiorInfarction_004,V5,InferiorInfarction,reviewed,True,10.0,3.0,7.0,104.0,96.0,8.0,114.0,99.0,15.0,276.0,277.0,-1.0,474.0,553.0,-79.0,1.0,-86.0,-94.0,-78.0
InferiorInfarction_005,aVF,InferiorInfarction,reviewed,True,10.0,4.0,6.0,106.0,96.0,10.0,238.0,201.0,37.0,344.0,345.0,-1.0,488.0,538.0,-50.0,4.0,-56.0,-87.0,-49.0
InferiorInfarction_005,I,InferiorInfarction,reviewed,True,10.0,4.0,6.0,106.0,96.0,10.0,258.0,214.0,44.0,342.0,341.0,1.0,542.0,550.0,-8.0,4.0,-14.0,-52.0,-9.0
InferiorInfarction_005,II,InferiorInfarction,reviewed,True,10.0,4.0,6.0,106.0,96.0,10.0,244.0,209.0,35.0,344.0,344.0,0.0,540.0,550.0,-10.0,4.0,-16.0,-45.0,-10.0
InferiorInfarction_005,III,InferiorInfarction,reviewed,True,10.0,4.0,6.0,98.0,96.0,2.0,214.0,99.0,115.0,300.0,301.0,-1.0,490.0,495.0,-5.0,-4.0,-11.0,-120.0,-4.0
InferiorInfarction_005,aVR,InferiorInfarction,reviewed,True,4.0,4.0,0.0,110.0,96.0,14.0,254.0,105.0,149.0,344.0,344.0,0.0,546.0,549.0,-3.0,14.0,-3.0,-152.0,-3.0
InferiorInfarction_005,aVL,InferiorInfarction,reviewed,True,10.0,4.0,6.0,104.0,96.0,8.0,260.0,105.0,155.0,302.0,303.0,-1.0,582.0,529.0,53.0,2.0,47.0,-102.0,54.0
InferiorInfarction_005,V1,InferiorInfarction,reviewed,True,0.0,4.0,-4.0,110.0,96.0,14.0,204.0,109.0,95.0,282.0,282.0,0.0,542.0,535.0,7.0,18.0,11.0,-88.0,7.0
InferiorInfarction_005,V2,InferiorInfarction,reviewed,True,0.0,4.0,-4.0,106.0,96.0,10.0,204.0,99.0,105.0,282.0,282.0,0.0,536.0,535.0,1.0,14.0,5.0,-104.0,1.0
InferiorInfarction_005,V3,InferiorInfarction,reviewed,True,10.0,4.0,6.0,104.0,96.0,8.0,208.0,99.0,109.0,284.0,284.0,0.0,476.0,533.0,-57.0,2.0,-63.0,-166.0,-57.0
InferiorInfarction_005,V4,InferiorInfarction,reviewed,True,10.0,4.0,6.0,104.0,96.0,8.0,216.0,107.0,109.0,292.0,293.0,-1.0,480.0,537.0,-57.0,2.0,-63.0,-166.0,-56.0
InferiorInfarction_005,V5,InferiorInfarction,reviewed,True,10.0,4.0,6.0,110.0,96.0,14.0,230.0,99.0,131.0,284.0,284.0,0.0,536.0,550.0,-14.0,8.0,-20.0,-145.0,-14.0
InferiorInfarction_005,V6,InferiorInfarction,reviewed,True,10.0,4.0,6.0,122.0,96.0,26.0,226.0,109.0,117.0,292.0,291.0,1.0,548.0,545.0,3.0,20.0,-3.0,-114.0,2.0
InferiorInfarction_006,V6,InferiorInfarction,reviewed,True,10.0,3.0,7.0,116.0,96.0,20.0,226.0,98.0,128.0,334.0,334.0,0.0,552.0,547.0,5.0,13.0,-2.0,-123.0,5.0
InferiorInfarction_006,I,InferiorInfarction,reviewed,True,10.0,3.0,7.0,102.0,96.0,6.0,186.0,98.0,88.0,288.0,287.0,1.0,394.0,553.0,-159.0,-1.0,-166.0,-247.0,-160.0
InferiorInfarction_006,II,InferiorInfarction,reviewed,False,2.0,3.0,-1.0,68.0,96.0,-28.0,78.0,98.0,-20.0,346.0,346.0,0.0,502.0,539.0,-37.0,-27.0,-36.0,-17.0,-37.0
InferiorInfarction_006,III,InferiorInfarction,reviewed,False,10.0,3.0,7.0,74.0,96.0,-22.0,84.0,98.0,-14.0,346.0,346.0,0.0,506.0,528.0,-22.0,-29.0,-29.0,-8.0,-22.0
InferiorInfarction_006,aVR,InferiorInfarction,reviewed,True,2.0,3.0,-1.0,108.0,96.0,12.0,176.0,98.0,78.0,284.0,283.0,1.0,492.0,546.0,-54.0,13.0,-53.0,-132.0,-55.0
InferiorInfarction_006,aVL,InferiorInfarction,reviewed,True,10.0,3.0,7.0,100.0,96.0,4.0,210.0,98.0,112.0,294.0,294.0,0.0,574.0,530.0,44.0,-3.0,37.0,-68.0,44.0
InferiorInfarction_006,aVF,InferiorInfarction,reviewed,True,10.0,3.0,7.0,104.0,96.0,8.0,242.0,110.0,132.0,346.0,346.0,0.0,506.0,519.0,-13.0,1.0,-20.0,-145.0,-13.0
InferiorInfarction_006,V1,InferiorInfarction,reviewed,True,2.0,3.0,-1.0,108.0,96.0,12.0,200.0,98.0,102.0,280.0,280.0,0.0,540.0,542.0,-2.0,13.0,-1.0,-104.0,-2.0
InferiorInfarction_006,V2,InferiorInfarction,reviewed,True,2.0,3.0,-1.0,104.0,96.0,8.0,196.0,98.0,98.0,280.0,280.0,0.0,538.0,530.0,8.0,9.0,9.0,-90.0,8.0
InferiorInfarction_006,V3,InferiorInfarction,reviewed,True,2.0,3.0,-1.0,104.0,96.0,8.0,196.0,98.0,98.0,278.0,278.0,0.0,418.0,534.0,-116.0,9.0,-115.0,-214.0,-116.0
InferiorInfarction_006,V4,InferiorInfarction,reviewed,True,10.0,3.0,7.0,102.0,96.0,6.0,198.0,98.0,100.0,278.0,277.0,1.0,418.0,547.0,-129.0,-1.0,-136.0,-229.0,-130.0
InferiorInfarction_006,V5,InferiorInfarction,reviewed,False,10.0,3.0,7.0,80.0,96.0,-16.0,90.0,98.0,-8.0,274.0,274.0,0.0,446.0,483.0,-37.0,-23.0,-44.0,-29.0,-37.0
InferiorInfarction_007,V2,InferiorInfarction,reviewed,True,10.0,4.0,6.0,102.0,96.0,6.0,200.0,98.0,102.0,280.0,279.0,1.0,534.0,545.0,-11.0,0.0,-17.0,-113.0,-12.0
InferiorInfarction_007,I,InferiorInfarction,reviewed,True,10.0,4.0,6.0,104.0,96.0,8.0,230.0,98.0,132.0,284.0,283.0,1.0,536.0,549.0,-13.0,2.0,-19.0,-145.0,-14.0
InferiorInfarction_007,II,InferiorInfarction,reviewed,True,10.0,4.0,6.0,104.0,96.0,8.0,192.0,98.0,94.0,344.0,344.0,0.0,532.0,545.0,-13.0,2.0,-19.0,-107.0,-13.0
InferiorInfarction_007,III,InferiorInfarction,reviewed,True,10.0,4.0,6.0,102.0,96.0,6.0,192.0,98.0,94.0,296.0,295.0,1.0,464.0,518.0,-54.0,0.0,-60.0,-148.0,-55.0
InferiorInfarction_007,aVR,InferiorInfarction,reviewed,True,10.0,4.0,6.0,108.0,96.0,12.0,242.0,100.0,142.0,344.0,343.0,1.0,534.0,537.0,-3.0,6.0,-9.0,-145.0,-4.0
InferiorInfarction_007,aVF,InferiorInfarction,reviewed,True,10.0,4.0,6.0,102.0,96.0,6.0,230.0,98.0,132.0,344.0,344.0,0.0,516.0,545.0,-29.0,0.0,-35.0,-161.0,-29.0
InferiorInfarction_007,V1,InferiorInfarction,reviewed,True,10.0,4.0,6.0,104.0,96.0,8.0,198.0,98.0,100.0,278.0,278.0,0.0,532.0,533.0,-1.0,2.0,-7.0,-101.0,-1.0
InferiorInfarction_007,V3,InferiorInfarction,reviewed,True,10.0,4.0,6.0,102.0,96.0,6.0,206.0,98.0,108.0,284.0,285.0,-1.0,490.0,525.0,-35.0,0.0,-41.0,-143.0,-34.0
InferiorInfarction_007,V4,InferiorInfarction,reviewed,False,10.0,4.0,6.0,86.0,96.0,-10.0,220.0,98.0,122.0,300.0,300.0,0.0,490.0,519.0,-29.0,-16.0,-35.0,-151.0,-29.0
InferiorInfarction_007,V5,InferiorInfarction,reviewed,True,10.0,4.0,6.0,114.0,96.0,18.0,224.0,98.0,126.0,282.0,282.0,0.0,540.0,537.0,3.0,12.0,-3.0,-123.0,3.0
InferiorInfarction_007,V6,InferiorInfarction,reviewed,True,10.0,4.0,6.0,114.0,96.0,18.0,218.0,98.0,120.0,282.0,283.0,-1.0,538.0,537.0,1.0,12.0,-5.0,-119.0,2.0
InferiorInfarction_007,aVL,InferiorInfarction,reviewed,True,10.0,4.0,6.0,102.0,96.0,6.0,218.0,98.0,120.0,292.0,291.0,1.0,340.0,452.0,-112.0,0.0,-118.0,-232.0,-113.0
InferiorInfarction_008,II,InferiorInfarction,reviewed,True,10.0,3.0,7.0,112.0,100.0,12.0,230.0,123.0,107.0,346.0,347.0,-1.0,492.0,529.0,-37.0,5.0,-44.0,-144.0,-36.0
InferiorInfarction_008,I,InferiorInfarction,reviewed,False,10.0,3.0,7.0,76.0,100.0,-24.0,200.0,131.0,69.0,284.0,284.0,0.0,478.0,533.0,-55.0,-31.0,-62.0,-124.0,-55.0
InferiorInfarction_008,III,InferiorInfarction,reviewed,True,10.0,3.0,7.0,108.0,100.0,8.0,222.0,117.0,105.0,282.0,282.0,0.0,462.0,492.0,-30.0,1.0,-37.0,-135.0,-30.0
InferiorInfarction_008,aVR,InferiorInfarction,reviewed,True,10.0,3.0,7.0,112.0,100.0,12.0,280.0,123.0,157.0,348.0,347.0,1.0,498.0,537.0,-39.0,5.0,-46.0,-196.0,-40.0
InferiorInfarction_008,aVL,InferiorInfarction,reviewed,False,10.0,3.0,7.0,88.0,100.0,-12.0,210.0,166.0,44.0,282.0,283.0,-1.0,336.0,510.0,-174.0,-19.0,-181.0,-218.0,-173.0
InferiorInfarction_008,aVF,InferiorInfarction,reviewed,True,10.0,3.0,7.0,108.0,100.0,8.0,188.0,109.0,79.0,346.0,346.0,0.0,480.0,506.0,-26.0,1.0,-33.0,-105.0,-26.0
InferiorInfarction_008,V1,InferiorInfarction,reviewed,True,2.0,3.0,-1.0,108.0,100.0,8.0,196.0,101.0,95.0,280.0,279.0,1.0,476.0,502.0,-26.0,9.0,-25.0,-121.0,-27.0
InferiorInfarction_008,V2,InferiorInfarction,reviewed,True,10.0,3.0,7.0,108.0,100.0,8.0,194.0,101.0,93.0,278.0,278.0,0.0,480.0,495.0,-15.0,1.0,-22.0,-108.0,-15.0
InferiorInfarction_008,V3,InferiorInfarction,reviewed,True,10.0,3.0,7.0,108.0,100.0,8.0,194.0,101.0,93.0,276.0,276.0,0.0,536.0,538.0,-2.0,1.0,-9.0,-95.0,-2.0
InferiorInfarction_008,V4,InferiorInfarction,reviewed,True,10.0,3.0,7.0,106.0,100.0,6.0,196.0,101.0,95.0,278.0,278.0,0.0,478.0,514.0,-36.0,-1.0,-43.0,-131.0,-36.0
InferiorInfarction_008,V5,InferiorInfarction,reviewed,True,10.0,3.0,7.0,106.0,100.0,6.0,244.0,101.0,143.0,346.0,346.0,0.0,474.0,475.0,-1.0,-1.0,-8.0,-144.0,-1.0
InferiorInfarction_008,V6,InferiorInfarction,reviewed,True,10.0,3.0,7.0,120.0,100.0,20.0,224.0,101.0,123.0,288.0,288.0,0.0,540.0,550.0,-10.0,13.0,-17.0,-133.0,-10.0
InferiorInfarction_009,V1,InferiorInfarction,reviewed,True,2.0,3.0,-1.0,106.0,92.0,14.0,202.0,99.0,103.0,280.0,279.0,1.0,420.0,535.0,-115.0,15.0,-114.0,-218.0,-116.0
InferiorInfarction_009,I,InferiorInfarction,reviewed,True,10.0,3.0,7.0,102.0,92.0,10.0,200.0,187.0,13.0,288.0,288.0,0.0,540.0,550.0,-10.0,3.0,-17.0,-23.0,-10.0
InferiorInfarction_009,II,InferiorInfarction,reviewed,True,10.0,3.0,7.0,104.0,92.0,12.0,286.0,193.0,93.0,346.0,346.0,0.0,496.0,557.0,-61.0,5.0,-68.0,-154.0,-61.0
InferiorInfarction_009,III,InferiorInfarction,reviewed,True,10.0,3.0,7.0,100.0,92.0,8.0,214.0,183.0,31.0,286.0,285.0,1.0,374.0,519.0,-145.0,1.0,-152.0,-176.0,-146.0
InferiorInfarction_009,aVR,InferiorInfarction,reviewed,True,10.0,3.0,7.0,108.0,92.0,16.0,190.0,104.0,86.0,288.0,289.0,-1.0,540.0,550.0,-10.0,9.0,-17.0,-96.0,-9.0
InferiorInfarction_009,aVL,InferiorInfarction,reviewed,True,10.0,3.0,7.0,102.0,92.0,10.0,206.0,143.0,63.0,286.0,287.0,-1.0,344.0,545.0,-201.0,3.0,-208.0,-264.0,-200.0
InferiorInfarction_009,aVF,InferiorInfarction,reviewed,True,10.0,3.0,7.0,100.0,92.0,8.0,186.0,99.0,87.0,344.0,344.0,0.0,474.0,519.0,-45.0,1.0,-52.0,-132.0,-45.0
InferiorInfarction_009,V2,InferiorInfarction,reviewed,True,0.0,3.0,-3.0,102.0,92.0,10.0,198.0,99.0,99.0,280.0,279.0,1.0,420.0,535.0,-115.0,13.0,-112.0,-214.0,-116.0
InferiorInfarction_009,V3,InferiorInfarction,reviewed,True,10.0,3.0,7.0,104.0,92.0,12.0,198.0,99.0,99.0,278.0,279.0,-1.0,418.0,537.0,-119.0,5.0,-126.0,-218.0,-118.0
InferiorInfarction_009,V4,InferiorInfarction,reviewed,True,10.0,3.0,7.0,104.0,92.0,12.0,198.0,139.0,59.0,280.0,279.0,1.0,420.0,546.0,-126.0,5.0,-133.0,-185.0,-127.0
InferiorInfarction_009,V5,InferiorInfarction,reviewed,False,10.0,3.0,7.0,82.0,92.0,-10.0,210.0,144.0,66.0,294.0,294.0,0.0,338.0,343.0,-5.0,-17.0,-12.0,-71.0,-5.0
InferiorInfarction_009,V6,InferiorInfarction,reviewed,True,10.0,3.0,7.0,108.0,92.0,16.0,228.0,136.0,92.0,340.0,341.0,-1.0,542.0,546.0,-4.0,9.0,-11.0,-96.0,-3.0
InferiorInfarction_010,aVR,InferiorInfarction,reviewed,True,10.0,4.0,6.0,106.0,92.0,14.0,272.0,96.0,176.0,350.0,349.0,1.0,546.0,549.0,-3.0,8.0,-9.0,-179.0,-4.0
InferiorInfarction_010,I,InferiorInfarction,reviewed,True,10.0,4.0,6.0,106.0,92.0,14.0,194.0,127.0,67.0,278.0,277.0,1.0,536.0,550.0,-14.0,8.0,-20.0,-81.0,-15.0
InferiorInfarction_010,II,InferiorInfarction,reviewed,False,10.0,4.0,6.0,78.0,92.0,-14.0,88.0,96.0,-8.0,350.0,351.0,-1.0,544.0,546.0,-2.0,-20.0,-8.0,6.0,-1.0
InferiorInfarction_010,III,InferiorInfarction,reviewed,True,10.0,4.0,6.0,102.0,92.0,10.0,220.0,96.0,124.0,278.0,277.0,1.0,486.0,553.0,-67.0,4.0,-73.0,-191.0,-68.0
InferiorInfarction_010,aVL,InferiorInfarction,reviewed,True,10.0,4.0,6.0,100.0,92.0,8.0,208.0,166.0,42.0,278.0,277.0,1.0,350.0,510.0,-160.0,2.0,-166.0,-202.0,-161.0
InferiorInfarction_010,aVF,InferiorInfarction,reviewed,True,10.0,4.0,6.0,104.0,92.0,12.0,238.0,96.0,142.0,278.0,278.0,0.0,538.0,538.0,0.0,6.0,-6.0,-142.0,0.0
InferiorInfarction_010,V1,InferiorInfarction,reviewed,True,0.0,4.0,-4.0,102.0,92.0,10.0,200.0,96.0,104.0,284.0,285.0,-1.0,536.0,537.0,-1.0,14.0,3.0,-105.0,0.0
InferiorInfarction_010,V2,InferiorInfarction,reviewed,True,0.0,4.0,-4.0,102.0,92.0,10.0,198.0,96.0,102.0,282.0,282.0,0.0,422.0,525.0,-103.0,14.0,-99.0,-205.0,-103.0
InferiorInfarction_010,V3,InferiorInfarction,reviewed,True,10.0,4.0,6.0,102.0,92.0,10.0,200.0,96.0,104.0,280.0,280.0,0.0,420.0,538.0,-118.0,4.0,-124.0,-222.0,-118.0
InferiorInfarction_010,V4,InferiorInfarction,reviewed,True,10.0,4.0,6.0,102.0,92.0,10.0,206.0,160.0,46.0,282.0,282.0,0.0,484.0,545.0,-61.0,4.0,-67.0,-107.0,-61.0
InferiorInfarction_010,V5,InferiorInfarction,reviewed,True,10.0,4.0,6.0,102.0,92.0,10.0,224.0,101.0,123.0,282.0,281.0,1.0,482.0,550.0,-68.0,4.0,-74.0,-191.0,-69.0
InferiorInfarction_010,V6,InferiorInfarction,reviewed,True,10.0,4.0,6.0,114.0,92.0,22.0,226.0,107.0,119.0,290.0,290.0,0.0,548.0,550.0,-2.0,16.0,-8.0,-121.0,-2.0
InferiorIschemia_001,aVF,InferiorIschemia,reviewed,False,10.0,3.0,7.0,86.0,80.0,6.0,150.0,105.0,45.0,238.0,238.0,0.0,352.0,359.0,-7.0,-1.0,-14.0,-52.0,-7.0
InferiorIschemia_001,I,InferiorIschemia,reviewed,False,10.0,3.0,7.0,84.0,80.0,4.0,176.0,123.0,53.0,232.0,231.0,1.0,324.0,343.0,-19.0,-3.0,-26.0,-72.0,-20.0
InferiorIschemia_001,II,InferiorIschemia,reviewed,False,10.0,3.0,7.0,86.0,80.0,6.0,156.0,105.0,51.0,238.0,237.0,1.0,352.0,350.0,2.0,-1.0,-5.0,-49.0,1.0
InferiorIschemia_001,III,InferiorIschemia,reviewed,False,10.0,3.0,7.0,86.0,80.0,6.0,146.0,107.0,39.0,240.0,244.0,-4.0,352.0,357.0,-5.0,-1.0,-12.0,-44.0,-1.0
InferiorIschemia_001,aVR,InferiorIschemia,reviewed,False,10.0,3.0,7.0,86.0,80.0,6.0,162.0,118.0,44.0,238.0,237.0,1.0,350.0,361.0,-11.0,-1.0,-18.0,-55.0,-12.0
InferiorIschemia_001,aVL,InferiorIschemia,reviewed,False,10.0,3.0,7.0,86.0,80.0,6.0,138.0,118.0,20.0,266.0,265.0,1.0,350.0,365.0,-15.0,-1.0,-22.0,-35.0,-16.0
InferiorIschemia_001,V1,InferiorIschemia,reviewed,False,2.0,3.0,-1.0,84.0,80.0,4.0,188.0,118.0,70.0,280.0,280.0,0.0,340.0,347.0,-7.0,5.0,-6.0,-77.0,-7.0
InferiorIschemia_001,V2,InferiorIschemia,reviewed,False,10.0,3.0,7.0,88.0,80.0,8.0,188.0,113.0,75.0,278.0,278.0,0.0,346.0,343.0,3.0,1.0,-4.0,-72.0,3.0
InferiorIschemia_001,V6,InferiorIschemia,reviewed,False,10.0,3.0,7.0,90.0,80.0,10.0,100.0,81.0,19.0,202.0,201.0,1.0,342.0,334.0,8.0,3.0,1.0,-11.0,7.0
InferiorIschemia_001,V3,InferiorIschemia,reviewed,False,10.0,3.0,7.0,84.0,80.0,4.0,196.0,118.0,78.0,278.0,277.0,1.0,338.0,334.0,4.0,-3.0,-3.0,-74.0,3.0
InferiorIschemia_001,V4,InferiorIschemia,reviewed,False,10.0,3.0,7.0,84.0,80.0,4.0,206.0,118.0,88.0,280.0,281.0,-1.0,330.0,334.0,-4.0,-3.0,-11.0,-92.0,-3.0
InferiorIschemia_001,V5,InferiorIschemia,reviewed,False,4.0,3.0,1.0,86.0,80.0,6.0,184.0,118.0,66.0,228.0,228.0,0.0,338.0,334.0,4.0,5.0,3.0,-62.0,4.0
InferiorIschemia_002,I,InferiorIschemia,reviewed,True,10.0,4.0,6.0,104.0,101.0,3.0,196.0,113.0,83.0,282.0,281.0,1.0,362.0,365.0,-3.0,-3.0,-9.0,-86.0,-4.0
InferiorIschemia_002,II,InferiorIschemia,reviewed,True,4.0,4.0,0.0,106.0,101.0,5.0,166.0,138.0,28.0,242.0,243.0,-1.0,372.0,367.0,5.0,5.0,5.0,-23.0,6.0
InferiorIschemia_002,III,InferiorIschemia,reviewed,True,4.0,4.0,0.0,104.0,101.0,3.0,162.0,138.0,24.0,208.0,207.0,1.0,366.0,365.0,1.0,3.0,1.0,-23.0,0.0
InferiorIschemia_002,aVR,InferiorIschemia,reviewed,True,10.0,4.0,6.0,106.0,101.0,5.0,174.0,138.0,36.0,272.0,272.0,0.0,374.0,369.0,5.0,-1.0,-1.0,-31.0,5.0
InferiorIschemia_002,aVL,InferiorIschemia,reviewed,True,10.0,4.0,6.0,104.0,101.0,3.0,228.0,201.0,27.0,282.0,282.0,0.0,354.0,363.0,-9.0,-3.0,-15.0,-36.0,-9.0
InferiorIschemia_002,aVF,InferiorIschemia,reviewed,True,4.0,4.0,0.0,106.0,101.0,5.0,162.0,107.0,55.0,214.0,215.0,-1.0,370.0,374.0,-4.0,5.0,-4.0,-59.0,-3.0
InferiorIschemia_002,V1,InferiorIschemia,reviewed,True,2.0,4.0,-2.0,106.0,101.0,5.0,206.0,152.0,54.0,288.0,288.0,0.0,348.0,343.0,5.0,7.0,7.0,-49.0,5.0
InferiorIschemia_002,V2,InferiorIschemia,reviewed,True,2.0,4.0,-2.0,110.0,101.0,9.0,202.0,143.0,59.0,286.0,287.0,-1.0,354.0,343.0,11.0,11.0,13.0,-48.0,12.0
InferiorIschemia_002,V3,InferiorIschemia,reviewed,True,2.0,4.0,-2.0,112.0,101.0,11.0,204.0,138.0,66.0,286.0,286.0,0.0,352.0,355.0,-3.0,13.0,-1.0,-69.0,-3.0
InferiorIschemia_002,V4,InferiorIschemia,reviewed,True,10.0,4.0,6.0,112.0,101.0,11.0,208.0,148.0,60.0,286.0,286.0,0.0,370.0,370.0,0.0,5.0,-6.0,-60.0,0.0
InferiorIschemia_002,V5,InferiorIschemia,reviewed,True,10.0,4.0,6.0,106.0,101.0,5.0,212.0,138.0,74.0,318.0,318.0,0.0,362.0,382.0,-20.0,-1.0,-26.0,-94.0,-20.0
InferiorIschemia_002,V6,InferiorIschemia,reviewed,True,4.0,4.0,0.0,132.0,101.0,31.0,142.0,109.0,33.0,172.0,183.0,-11.0,362.0,370.0,-8.0,31.0,-8.0,-41.0,3.0
InferiorIschemia_003,aVR,InferiorIschemia,reviewed,False,10.0,4.0,6.0,90.0,85.0,5.0,158.0,113.0,45.0,248.0,247.0,1.0,352.0,359.0,-7.0,-1.0,-13.0,-52.0,-8.0
InferiorIschemia_003,I,InferiorIschemia,reviewed,True,4.0,4.0,0.0,104.0,85.0,19.0,172.0,97.0,75.0,238.0,236.0,2.0,352.0,338.0,14.0,19.0,14.0,-61.0,12.0
InferiorIschemia_003,II,InferiorIschemia,reviewed,False,10.0,4.0,6.0,90.0,85.0,5.0,158.0,100.0,58.0,252.0,252.0,0.0,352.0,357.0,-5.0,-1.0,-11.0,-63.0,-5.0
InferiorIschemia_003,III,InferiorIschemia,reviewed,False,10.0,4.0,6.0,90.0,85.0,5.0,160.0,113.0,47.0,284.0,285.0,-1.0,352.0,350.0,2.0,-1.0,-4.0,-45.0,3.0
InferiorIschemia_003,aVL,InferiorIschemia,reviewed,True,10.0,4.0,6.0,94.0,85.0,9.0,170.0,123.0,47.0,294.0,293.0,1.0,352.0,359.0,-7.0,3.0,-13.0,-54.0,-8.0
InferiorIschemia_003,aVF,InferiorIschemia,reviewed,False,10.0,4.0,6.0,88.0,85.0,3.0,158.0,113.0,45.0,268.0,267.0,1.0,352.0,355.0,-3.0,-3.0,-9.0,-48.0,-4.0
InferiorIschemia_003,V1,InferiorIschemia,reviewed,True,0.0,4.0,-4.0,94.0,85.0,9.0,198.0,128.0,70.0,282.0,282.0,0.0,346.0,355.0,-9.0,13.0,-5.0,-79.0,-9.0
InferiorIschemia_003,V2,InferiorIschemia,reviewed,False,0.0,4.0,-4.0,90.0,85.0,5.0,198.0,131.0,67.0,282.0,282.0,0.0,348.0,351.0,-3.0,9.0,1.0,-70.0,-3.0
InferiorIschemia_003,V3,InferiorIschemia,reviewed,False,10.0,4.0,6.0,90.0,85.0,5.0,210.0,136.0,74.0,288.0,288.0,0.0,346.0,338.0,8.0,-1.0,2.0,-66.0,8.0
InferiorIschemia_003,V4,InferiorIschemia,reviewed,False,10.0,4.0,6.0,90.0,85.0,5.0,224.0,160.0,64.0,294.0,295.0,-1.0,344.0,343.0,1.0,-1.0,-5.0,-63.0,2.0
InferiorIschemia_003,V6,InferiorIschemia,reviewed,True,4.0,4.0,0.0,116.0,85.0,31.0,126.0,93.0,33.0,200.0,200.0,0.0,334.0,338.0,-4.0,31.0,-4.0,-37.0,-4.0
InferiorIschemia_003,V5,InferiorIschemia,reviewed,True,10.0,4.0,6.0,110.0,85.0,25.0,174.0,113.0,61.0,226.0,225.0,1.0,346.0,338.0,8.0,19.0,2.0,-53.0,7.0
InferiorIschemia_004,aVR,InferiorIschemia,reviewed,True,4.0,3.0,1.0,100.0,88.0,12.0,164.0,98.0,66.0,256.0,255.0,1.0,360.0,350.0,10.0,11.0,9.0,-56.0,9.0
InferiorIschemia_004,II,InferiorIschemia,reviewed,False,10.0,3.0,7.0,88.0,88.0,0.0,148.0,108.0,40.0,238.0,236.0,2.0,358.0,351.0,7.0,-7.0,0.0,-33.0,5.0
InferiorIschemia_004,III,InferiorIschemia,reviewed,False,10.0,3.0,7.0,88.0,88.0,0.0,134.0,95.0,39.0,170.0,170.0,0.0,354.0,350.0,4.0,-7.0,-3.0,-35.0,4.0
InferiorIschemia_004,aVL,InferiorIschemia,reviewed,False,10.0,3.0,7.0,86.0,88.0,-2.0,192.0,155.0,37.0,276.0,275.0,1.0,346.0,357.0,-11.0,-9.0,-18.0,-48.0,-12.0
InferiorIschemia_004,aVF,InferiorIschemia,reviewed,False,10.0,3.0,7.0,88.0,88.0,0.0,140.0,98.0,42.0,206.0,204.0,2.0,356.0,354.0,2.0,-7.0,-5.0,-40.0,0.0
InferiorIschemia_004,V1,InferiorIschemia,reviewed,False,0.0,3.0,-3.0,88.0,88.0,0.0,194.0,119.0,75.0,286.0,287.0,-1.0,350.0,350.0,0.0,3.0,3.0,-75.0,1.0
InferiorIschemia_004,V2,InferiorIschemia,reviewed,False,10.0,3.0,7.0,88.0,88.0,0.0,192.0,122.0,70.0,284.0,283.0,1.0,358.0,350.0,8.0,-7.0,1.0,-62.0,7.0
InferiorIschemia_004,V3,InferiorIschemia,reviewed,True,4.0,3.0,1.0,96.0,88.0,8.0,106.0,130.0,-24.0,136.0,281.0,-145.0,346.0,350.0,-4.0,7.0,-5.0,20.0,141.0
InferiorIschemia_004,V4,InferiorIschemia,reviewed,False,4.0,3.0,1.0,86.0,88.0,-2.0,96.0,193.0,-97.0,160.0,304.0,-144.0,326.0,350.0,-24.0,-3.0,-25.0,73.0,120.0
